links,categories,context
https://service-public.bj/public/services/service/PS00616,Ministère du Travail et de la Fonction Publique,"Délivrance du livret d’allocation familiale
En quoi consiste la prestation ? : Elle consiste à enregistrer les informations concernant la situation administrative voire matrimoniale dans un carnet ou livret tenant lieu de carte d’adhésion.
Quel est l’intérêt pour le demandeur ? : L’obtention du livret d’allocation familiale permet de bénéficier des allocations familiales payées par la CNSS.
Est-elle obligatoire ? : Elle est obligatoire parce que c’est une pièce qui justifie l’adhésion du demandeur et renseigne sur le nombre d’enfant à sa charge.
A-t-elle une échéance à respecter ? : L’échéance est de deux mois.
Y-a-t-il un intérêt à le demander plus tôt ? : Oui car l’assuré est perdant d’autant puis que le prélèvement est fait sur son salaire caque mois. Autant mieux vite apprêter le dossier pour vite en jouir.
Durée estimée:
60 Jours
Qui peut faire la demande?
Toute institution béninoise
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Demande de prestations familiales adressée au Chef d’Agence (imprimés à retirer à la CNSS)
Extraits d’actes de naissance de l’assuré, de (des) conjoint (s) et ou des enfants
Acte de mariage (facultatif)
Une photo d’identité de l’époux ou de la mère célibataire
Déclaration sur l’honneur de la mère célibataire
Certificat de vie et de charge pour les enfants
Certificat de scolarité pour les enfants de plus de 6 ans
Exemplaire ou copie du contrat d’apprentissage
Certificat Médical pour les enfants maladifs
Déclaration de grossesse"
https://service-public.bj/public/services/service/PS00602,Ministère du Travail et de la Fonction Publique,"Délivrance d’attestation d’immatriculation et de paiement des cotisations au travailleur
En quoi consiste la prestation ? : Lorsque les travailleurs expriment le désir ils peuvent faire la demande pour la délivrance d’une attestation pour leur immatriculation et les paiements de leur cotisation.
Quel est l’intérêt pour le demandeur ? : Elle rassure les travailleurs de leur immatriculation et du paiement de leurs cotisations sociales.
Est-elle obligatoire ? : Elle n’est pas obligatoire car elle peut être obtenue dès que la demande est faite.
A-t-elle une échéance à respecter ? : Il n’y a pas d’échéance.
Y-a-t-il un intérêt à le demander plus tôt ? : Lorsque les travailleurs font la demande plus tôt, ils seront informés de leur situation sociale.
Durée estimée:
2 jours
Coût de service:
500 FCFA
Qui peut faire la demande?
Tout travailleur
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Législation:
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Demande adressée au Directeur des prestations
Reçu de paiement des frais d’attestation payés à l’une des caisses de la CNSS"
https://service-public.bj/public/services/service/PS00597,Ministère du Travail et de la Fonction Publique,"Délivrance d’attestation d’immatriculation et de paiement des cotisations à l'employeur
En quoi consiste la prestation ? : Lorsque l’employeur le désir il peut faire la demande pour la délivrance d’une attestation pour son immatriculation et ses paiements de cotisation.
Quel est l’intérêt pour le demandeur ? : Cette attestation permet à l’employeur de prouver qu’il est en règle vis à vis de la CNSS.
Est-elle obligatoire ? : Elle n’est pas obligatoire car elle peut être obtenue dès que l’employeur exprime le besoin.
A-t-elle une échéance à respecter ? : L’échéance est de quarante-huit heures.
Y-a-t-il un intérêt à le demander plus tôt ? : Si l’employeur exprime le besoin au plus tôt il l’obtiendra dans les délais.
Durée estimée:
2 jours
Coût de service:
1 000 FCFA
Qui peut faire la demande?
Tout employeur
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30
Faire une demande"
https://service-public.bj/public/services/service/PS00608,Ministère du Travail et de la Fonction Publique,"Délivrance par an d’une décision portant habilitation des centres et cabinets de formation professionnelle continue
En quoi consiste la prestation ? : L’habilitation est « la reconnaissance officielle de l’aptitude du centre de formation ou du cabinet de formation à réaliser des actions de formation professionnelle continue » au profit du personnel de l’État
Quel est l’intérêt pour le demandeur ? : Le personnel de l’Etat et celui de la Main d’œuvre ont donc besoin de formations pertinentes pour imprimer plus de dynamisme à leurs activités en vue d’un développement harmonieux et durable
Est-elle obligatoire ? : Oui, dans les marchés publics
A-t-elle une échéance à respecter ? : Elle s’exécute toute l’année et se termine par la parution d’une nouvelle décision d’habilitation et d’un nouveau répertoire
Y-a-t-il un intérêt à le demander plus tôt ? : Oui, car elle permet aux cabinets et aux centres d’avoir leur habilitation à temps afin de déposer des dossiers.
Durée estimée:
90 jours (à compter de la date de clôture des dépôts des dossiers).
Coût de service:
20 000 FCFA
Qui peut faire la demande?
Les centres ou cabinets de formation
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Direction Générale du Renforcement des Capacités et de l’Employabilité
Localisation, heures de service:
Quartier Gbèdjromédé, Carrefour 16 ampoules, immeuble carrelé bleu, Matin : 8h-12h30 et soir : 14h-17h30 Demande d’habilitation adressée au MTFP ;
Copie de demande d’enregistrement obtenue à la DGRCE ;
Fiche de renseignement dûment remplie selon un modèle à retirer à la DGRCE ;
Attestation d’immatriculation à la CNSS ;
Attestation fiscale ou une justification d’exemption ;
Document de présentation des formations dispensées dans le centre ou cabinet de formation ;
Reçu de paiement des frais d’étude du dossier ;
Extrait de casier judiciaire datant de moins de trois (03) mois du responsable de la structure et des formateurs permanents ;
Curriculum vitae du responsable du centre et des formateurs permanents ;
Certificat de visite et de contre visite médicale du responsable de la structure et des formateurs permanents ;
Attestations de bonne fin d’exécution."
https://service-public.bj/public/services/service/PS00617,Ministère du Travail et de la Fonction Publique,"Enregistrement d'accident de travail
En quoi consiste la prestation ? : Elle consiste à déclarer à la CNSS l’accident survenu par le fait ou à l’occasion du travail à tous les travailleurs.
Quel est l’intérêt pour le demandeur ? : Elle permet la CNSS d’assurer la réparation de l’accident conformément aux dispositions de la loi n° 98-019 du 21 mars 2003.
Est-elle obligatoire ? : Elle est obligatoire parce qu’elle permet la prise en charge de l’accident.
A-t-elle une échéance à respecter ? : Elle est faite séance tenante.
Y-a-t-il un intérêt à le demander plus tôt ? : Oui parce que l’enregistrement tardif peut entrainer des sanctions pénales prévues à l’article 139 de la loi n° 98-019 du 21 mars 2003 modifiée.
Qui peut faire la demande?
Tout travailleur béninois
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Déclaration d’accident de travail ou de maladie professionnelle signée par l’employeur (Imprimé à retirer à la CNSS)
Livret d’assurance du travailleur ou carte d’assurance"
https://service-public.bj/public/services/service/PS00618,Ministère du Travail et de la Fonction Publique,"Enregistrement d'un nouveau mariage
En quoi consiste la prestation ? : Elle consiste à déclarer à la CNSS la survenance d’un événement heureux qui est le mariage afin de corriger le statut d’un usager.
Quel est l’intérêt pour le demandeur ? : Elle permet d’actualiser les informations relatives à un usager au niveau de la CNSS.
Est-elle obligatoire ? : Elle est obligatoire parce qu’elle permet de mettre à jour les informations concernant une personne et sa famille.
A-t-elle une échéance à respecter ? : L’échéance est d’une semaine.
Y-a-t-il un intérêt à le demander plus tôt ? : Oui parce que l’enregistrement est nécessaire pour déclencher le bénéfice des allocations.
Qui peut faire la demande?
Tout travailleur béninois
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Extrait d’acte de naissance du nouveau-né
Livret familial d’allocataire
Certificat d’accouchement"
https://service-public.bj/public/services/service/PS00620,Ministère du Travail et de la Fonction Publique,"Enregistrement de divorce
En quoi consiste la prestation ? : Elle consiste à déclarer à la CNSS le divorce des conjoints afin de corriger le statut d’un usager.
Quel est l’intérêt pour le demandeur ? : Elle permet d’actualiser les informations relatives à un usager au niveau de la CNSS.
Est-elle obligatoire ? : Elle est obligatoire parce qu’elle permet de mettre à jour les informations concernant une personne et sa famille.
A-t-elle une échéance à respecter ? : Elle est faite séance tenante.
Y-a-t-il un intérêt à le demander plus tôt ? : Oui parce que l’enregistrement est nécessaire pour la prise en compte dans la liquidation des allocations.
Durée estimée:
Séance tenante
Qui peut faire la demande?
Tout travailleur béninois
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Acte de divorce
Livret familial d’allocataire"
https://service-public.bj/public/services/service/PS00619,Ministère du Travail et de la Fonction Publique,"Enregistrement de décès d'un enfant ou du conjoint
En quoi consiste la prestation ? : Elle consiste à déclarer à la CNSS le décès d’un enfant ou conjoint afin de corriger son statut.
Quel est l’intérêt pour le demandeur ? : Elle permet de régulariser les informations relatives à un usager au niveau de la CNSS.
Est-elle obligatoire ? : Elle est obligatoire parce qu’elle permet de mettre à jour les informations concernant une personne et sa famille.
A-t-elle une échéance à respecter ? : Séance tenante.
Y-a-t-il un intérêt à le demander plus tôt ? : Oui parce que l’enregistrement est nécessaire pour la liquidation des allocations.
Durée estimée:
Séance tenante
Qui peut faire la demande?
Tout travailleur béninois
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Acte de décès de l’intéressé (enfant ou conjointe)
Livret familial d’allocataire"
https://service-public.bj/public/services/service/PS00027,Ministère du Travail et de la Fonction Publique,"Enregistrement et suivi du traitement des requêtes et des plaintes des usagers du ministère du travail (Volet mataccueil)
Mataccueil est la plateforme d’enregistrement et de suivi du traitement des requêtes et des plaintes des usagers du ministère. Cet outil permet à l’usager de transmettre une requête ou une plainte à l’administration à la suite de sollicitation d’une prestation. Inscription et authentification par mot de passe • Création de requêtes et de plaintes à envoyer à l’administration, • Upload de fichiers pdf en cas de plainte, • Prise de rendez-vous, • Attribution d’une note au traitement fait d’une requête ou d’une plainte, • Notification d’accusé de réception ou de réponse
Durée estimée:
NA
Coût de service:
0 FCFA
Site Internet:
https://demarchesmtfp.gouv.bj/accesusager.php
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Ministère du Travail et de la Fonction Publique
Localisation, heures de service:
Tour Administrative avenue Jean Paul II Cotonou, Lundi au Vendredi • Matinée : 08h00mn – 12h30mn • Soirée : 14h00mn – 17h30mn
Faire une demande"
https://service-public.bj/public/services/service/PS00812,Ministère du Travail et de la Fonction Publique,"Etat des services et proposition d'admission à la retraite ou de cessation définitive d'activité
En quoi consiste la prestation ? : - c’est un acte qui permet à l’administration de comptabiliser le nombre total d’année de travail ; - il permet de prendre l’acte d’admission à la retraite de l’intéressé ; - La proposition d’admission à la retraite est une lettre que l’administration adresse aux agents ayant atteint l’âge et par laquelle, elle leur adresse une félicitation pour les services rendus.
Quel est l’intérêt pour le demandeur ? : Il permet au demandeur de savoir sa date exacte d’admission à la retraite.
Est-elle obligatoire ? : Cet acte constitue le point de départ des procédures de mise à la retraite.
A-t-elle une échéance à respecter ? : Un (01) an avant la date de mise à la retraite.
Y-a-t-il un intérêt à le demander plus tôt ? : Oui, pour éviter d’être pénaliser.
Durée estimée:
90 Jours
Qui peut faire la demande?
Toute administration de l'Etat
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Direction des Retraites et des Archives
Localisation, heures de service:
Benin, Du lundi au vendredi Matinée : 08h00mn - 12h30mn Soirée : 14h00mn - 17h30mn Demande manuscrite adressée au Ministre en charge de la Fonction Publique ;
Acte de naissance légalisé ;
Certificat de première prise de service ;
Décision d’engagement et/ ou arrêté de nomination ;
Arrêté de titularisation ;
Arrêté de reclassement CRAPE-3 s’il y a lieu ;
Autres arrêtés de reclassement ;
Acte constatant le dernier grade payé ;
Fiche de paie récente ;
Acte d’individualité s’il y a lieu ;
Acte de mariage (pour les femmes mariées) ;
Etat signalétique des services auxiliaires s’il y a lieu ;
Acte de mise en disponibilité, renouvellement et fin de mise en disponibilité s’il y a lieu ;
Acte de détachement, de renouvellement de détachement et de fin de détachement s’il y a lieu ;
Attestation de présence au poste."
https://service-public.bj/public/services/service/PS00614,Ministère du Travail et de la Fonction Publique,"Etude et visa des contrats de travail locaux
Le MTFP par le biais de la CNSS procède à une étude des contrats de travail locaux.
Durée estimée:
30 Jours
Démarches pour l'usager:
Dépôt : Secrétariat Administratif DGT
Retrait : Secrétariat Administratif DGT
Qui peut faire la demande?
Tout travailleurs béninois
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30"
https://service-public.bj/public/services/service/PS00575,Ministère du Travail et de la Fonction Publique,"Expertise médicale et examen spécialisé de médecine du travail
En quoi consiste la prestation ? : Le médecin inspecteur du travail examine les travailleurs pour évaluer leurs aptitudes aux postes.
Quel est l’intérêt pour le demandeur ? : Pour vérifier si le travailleur est apte pour l’exercice de cette fonction.
Est-elle obligatoire ? : Oui pour le bien être des travailleurs dans l’entreprise.
A-t-elle une échéance à respecter ? : Au besoin
Y-a-t-il un intérêt à le demander plus tôt ? : Pour mettre l’employé dans de bonnes conditions de travail.
Durée estimée:
21 Jours
Coût de service:
25 000 FCFA
Qui peut faire la demande?
Le médecin de l'inspection du travail
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Direction Générale du Travail
Localisation, heures de service:
La Direction Générale du Travail est située au carrefour ZONGO ex-bâtiment Libercom, Cotonou - 01 BP 969 Cotonou, matin : 8h-12h30, soir : 14h-17h30 Requête de l’ouvrier ou de l’employeur"
https://service-public.bj/public/services/service/PS00834,Ministère du Travail et de la Fonction Publique,"Immatriculation d'un agent de l' Etat
L'immatriculation consiste à affecter un numéro matricule à un agent de l'Etat
Durée estimée:
07 Jours
Qui peut faire la demande?
Toute personne reçue à un test de l'Etat ou personne nommée en conseil des Ministres
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Cellule de Gestion du Fichier Unique de Référence et de la Programmation des Effectifs (CGFUR-PE)
Législation:
Localisation, heures de service:
BP 907 Cotonou Cadjehoun - Tour Administrative B, Lundi au vendredi Matin : 8h à 12 h 30 mn Soir : 14h à 17h 30 mn Copie de contrat s’il y a lieu
02 copies de la fiche individuelle de renseignements
Décret ou acte de nomination (agent nommé)
Copie légalisée du diplôme
Certificat de première prise de service ou certificat de prise de fonction
Extrait d’acte de naissance ou jugement supplétif (copie légalisée)
Attestation de présence au poste (agent nommé)
Copie légalisée de l’acte de mariage s’il y a lieu"
https://service-public.bj/public/services/service/PS00610,Ministère du Travail et de la Fonction Publique,"Immatriculation des employeurs
En quoi consiste la prestation ? : L’employeur, dès l’ouverture de son entreprise ou à l’embauche du premier salarié doit matérialiser son existence par son immatriculation à la CNSS.
Quel est l’intérêt pour le demandeur ? : L’immatriculation permet aux employeurs et à leurs salariés de bénéficier des prestations de la CNSS.
Est-elle obligatoire ? : Elle est obligatoire puis que la loi n°98-019 du 21 mars 2003 portant code de sécurité sociale en République du Bénin l’exige aux employeurs.
A-t-elle une échéance à respecter ? : L’échéance est de vingt-quatre heures.
Y-a-t-il un intérêt à le demander plus tôt ? : L’employeur qui ne fera pas son immatriculation au plutôt sera sanctionné.
Durée estimée:
1 jour
Qui peut faire la demande?
Tout employeur
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Demande d’immatriculation adressée au Chef d’Agence ou au Directeur Général de la CNSS (imprimé à retirer à la CNSS)
Etat de recensement du personnel (imprimé à retirer à la CNSS)
Avis d’embauchage par travailleur salarié (imprimé à retirer à la CNSS)
Extrait du registre de commerce
Statut de la Société
Carte d’importateur"
https://service-public.bj/public/services/service/PS00621,Ministère du Travail et de la Fonction Publique,"Indemnités journalières (accident de travail ou maladie professionnelle)
En quoi consiste la prestation ? : En cas d’incapacité temporaire de travail dûment constater par l’autorité médicale, la victime a droit à une indemnité journalière pour chaque jour d’incapacité.
Quel est l’intérêt pour le demandeur ? : Elle permet de faire face à ses dépenses malgré l’incapacité temporaire.
Est-elle obligatoire ? : Elle est obligatoire parce qu’elle permet d’assister le travailleur en cas d’accident de travail ou de maladie professionnelle.
A-t-elle une échéance à respecter ? : L’échéance est d’un mois.
Y-a-t-il un intérêt à le demander plus tôt ? : Oui parce que l’indemnité journalière ne doit pas dépasser douze mois selon l’article 67 de la loi n° 98-019 du 21 mars 2003 modifiée.
Durée estimée:
30 Jours
Qui peut faire la demande?
Tout travailleur béninois
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Volet N°1 de la prise en charge (retiré à la CNSS)
Certificat de non reprise du travail
Certificat médical initial
Certificat final descriptif s’il y a lieu"
https://service-public.bj/public/services/service/PS00622,Ministère du Travail et de la Fonction Publique,"Indemnités journalières (femmes salariées en couche)
En quoi consiste la prestation ? : Les indemnités journalières sont des sommes perçues par les femmes salariées destinées à compenser la perte de salaire pendant la durée de congé de maternité.
Quel est l’intérêt pour le demandeur ? : Elle permet d’aider les femmes en couche à gérer les dépenses liées à la naissance de leurs enfants.
Est-elle obligatoire ? : Elle est obligatoire car une femme en couche ne peut travailler mais à des charges qu’elle doit couvrir.
A-t-elle une échéance à respecter ? : L’échéance est de trois semaines
Y-a-t-il un intérêt à le demander plus tôt ? : Oui parce que si le bénéficiaire ne fait pas la demande dans les brefs délais il risque de ne pas en jouir plus tôt.
Durée estimée:
21 Jours
Qui peut faire la demande?
Toute femme salariée
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Caisse Nationale de Sécurité Sociale
Localisation, heures de service:
Siège social 390, Avenue Jean-Paull II Cotonou
Boite Postale 01 BP 374 Cadjèhoun - Cotonou, Lundi au vendredi
Matinée : 8h-12h30 Soirée : 14h-17h30 Le certificat d’examen prénatal
Le certificat de cessation de travail
Le certificat de reprise de travail
Le certificat d’accouchement
Le certificat de travail
Le bulletin de paye du mois précédant la date de cessation de travail
Le certificat de prolongation de congé de maternité (cas de complication)"
https://service-public.bj/public/services/service/PS00782,Ministère du Travail et de la Fonction Publique,"Information et orientation vers les structures d’appui
Elle consiste à informer et orienter les agents partis de la Fonction Publique vers les structures d’appui compte tenu de l’objet de leur dossier. Elle permet à l’agent de savoir à quelle structure s’adresser afin d’avoir la satisfaction de la requête. Elle n’est pas obligatoire parce que l’agent peut se diriger vers une autre structure ou gérer son dossier à sa guise.
Durée estimée:
Séance tenante
Coût de service:
0 FCFA
Qui peut faire la demande?
Agent partis volontaire de la Fonction Publique
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Direction de la Règlementation et du Suivi des Carrières
Localisation, heures de service:
Cadjèhoun- Tour administrative B, Lundi au Vendredi Matinée : 08h00mn à 12h30mn Soirée : 14h00mn à 17h30mn Pas de pièces à fournir"
https://service-public.bj/public/services/service/PS00763,Ministère du Travail et de la Fonction Publique,"Lettre de mise à disposition
C’est un acte administratif qui permet à l’agent de l’État de quitter son ministère d’origine vers un autre sur demande du Ministère d’accueil. Il permet à l’agent de l’État de changer de structure en cas de nécessité de service.
Durée estimée:
30 jours
Coût de service:
0 FCFA
Qui peut faire la demande?
Fonctionnaire de l'Etat
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Direction de la Règlementation et du Suivi des Carrières
Localisation, heures de service:
Cadjèhoun- Tour administrative B, Lundi au Vendredi Matinée : 08h00mn à 12h30mn Soirée : 14h00mn à 17h30mn Copie lisible et récente de la fiche de paie récente ;
Avis du Ministre utilisateur ;
Acte portant le dernier grade ;
Demande de mise à disposition du Ministre d’accueil adressée au Ministre chargé de la Fonction Publique."
https://service-public.bj/public/services/service/PS00806,Ministère du Travail et de la Fonction Publique,"Lettre de notification d'admission à la retraite
En quoi consiste la prestation ? : La notification d’admission à la retraite est une lettre de félicitation que le ministre du travail et de la fonction publique adresse aux agents admissible à faire valoir leur droit à la retraite.
Quel est l’intérêt pour le demandeur ? : Elle permet à l’agent d’engager des démarches de constitution de son dossier de retraite.
Est-elle obligatoire ? : Oui, elle est une pièce maîtresse dans la liste des pièces à fournir pour obtenir l’acte d’admission à la retraite.
A-t-elle une échéance à respecter ? : Oui ou non,
Y-a-t-il un intérêt à le demander plus tôt ? : Oui ou non,
Durée estimée:
30 Jours
Démarches pour l'usager:
Dépôt : Secrétariat de la DRA ou du MTFP
Retrait : Secrétariat de la DRA ou au SRU
Qui peut faire la demande?
Le Ministre du Travail et de la Fonction Publique
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Direction des Retraites et des Archives
Localisation, heures de service:
Benin, Du lundi au vendredi Matinée : 08h00mn - 12h30mn Soirée : 14h00mn - 17h30mn Acte de naissance ou jugement supplétif de l’agent (copie légalisée) ;
Décision d’engagement ou arrêté de nomination ;
Certificat de première prise de service (s’il y a lieu) ;
Acte portant le dernier grade ;
Fiche de paie de l’agent datant de moins de trois(03) mois."
https://service-public.bj/public/services/service/PS00611,Ministère du Travail et de la Fonction Publique,"Lettre de notification d’avis de la commission.
En quoi consiste la prestation ? : Elle consiste à informer par voie hiérarchique le requérant (agent de l’État) de l’avis émis par la commission suite à l’étude de dossier de mise en stage. Les lettres de notification d’avis ne sont prises que pour les dossiers ayant reçu des avis autres que « favorable » ;c’est-à-dire les dossiers pour lesquels la commission a émis un avis « défavorable », « réservé » ou « retiré ».
Quel est l’intérêt pour le demandeur ? : Elle consiste à informer par voie hiérarchique le requérant (agent de l’État) de l’avis émis par la commission suite à l’étude de dossier de mise en stage. Les lettres de notification d’avis ne sont prises que pour les dossiers ayant reçu des avis autres que « favorable » ;c’est-à-dire les dossiers pour lesquels la commission a émis un avis « défavorable », « réservé » ou « retiré ».
Est-elle obligatoire ? : Oui, elle est obligatoire
A-t-elle une échéance à respecter ? : Après chaque session
Y-a-t-il un intérêt à le demander plus tôt ? : Elle ne se demande pas. C’est la DGRCE qui décide d’informer les agents ayant déposé leur dossier pour étude, de l’avis émis sur leur dossier pour d’éventuelles dispositions à prendre.
Qui peut faire la demande?
Agent de l'Etat
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Direction Générale du Renforcement des Capacités et de l’Employabilité
Localisation, heures de service:
Quartier Gbèdjromédé, Carrefour 16 ampoules, immeuble carrelé bleu, Matin : 8h-12h30 et soir : 14h-17h30"
https://service-public.bj/public/services/service/PS00609,Ministère du Travail et de la Fonction Publique,"Lettre d’invitation pour complément de pièce(s) et/ou pour le remplissage de la fiche de renseignements
En quoi consiste la prestation ? : Elle consiste à informer par voie hiérarchique le demandeur (agent de l’État) sur les pièces qui manquent à son dossier de mise en stage et à inviter ce dernier à le compléter et à remplir la fiche de renseignements disponible à la DGRCE. Au casoù le dossier transmis à la DGRCE serait au complet, la lettre d’invitation permet d’inviter le demandeur à venir remplir la fiche de renseignements.
Quel est l’intérêt pour le demandeur ? : C’est une pièce qui facilite l’enrôlement du dossier. Sa présence dans un dossier indique que cet dernier est au complet
Est-elle obligatoire ? : Oui, elle est obligatoire parce qu’un dossier incomplet ne peut être enrôlé
A-t-elle une échéance à respecter ? : Oui, après une pré-étude du dossier de mise en stage et avant la session
Y-a-t-il un intérêt à le demander plus tôt ? : L’envoi de la lettre d’invitation est une prérogative de la DGRCE qui se fait après la pré-étude de dossier de mise en stage
Qui peut faire la demande?
Agent de l'Etat
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Direction Générale du Renforcement des Capacités et de l’Employabilité
Localisation, heures de service:
Quartier Gbèdjromédé, Carrefour 16 ampoules, immeuble carrelé bleu, Matin : 8h-12h30 et soir : 14h-17h30"
https://service-public.bj/public/services/service/PS00730,Ministère du Travail et de la Fonction Publique,"Location des infrastructures, équipements et services d'accompagnement
Location de salles pour conférences, formation... et dortoirs ;
Location de vidéoprojecteurs et autres
Fournitures de services d'accompagnement (Pause-café, déjeuner etc.).
Coût de service:
Variable selon le besoin exprimé (grille tarifaire )
Démarches pour l'usager:
Expression du besoin de location des infrastructures, équipements et services d’accompagnement de l’INFOSEC soit par appel téléphonique, ou lettre de commande ;
Réception et traitement de l’appel ou de la lettre de proposition de prix ;
Réception au besoin du bon de commande et/ou paiement à vue d’avance pour la réservation des infrastructures, équipements et services d’accompagnement ;
Prise en compte des informations des informations précises contenues dans la demande exprimée ;
Préparation des infrastructures, équipements et passation de commande nécessaire pour assurer les services d’accompagnement ;
Mise à disposition des infrastructures et/ou équipements et services d’accompagnement ;
Suivi des opérations ;
Délivrance de la facture définitive.


Qui peut faire la demande?
Tout public
Institution en charge du service:
Ministère du Travail et de la Fonction Publique
Institution compétente:
Institut de Formation Sociale, Economique et Civique
Localisation, heures de service:
Quartier Djomèhoundjaïtin Derrière l’ORTB (Télévision) et l’Ambassade des USA, Matin : 8h-12h30 et Soir 14h-17h30 Demande de proposition de prix par lettre ou simple appel téléphonique précisant toutes les informations nécessaires relatives entre autres :
le nombre de places
le jour et l’heure de démarrage
la durée de l’activité
le nombre de personnes à prévoir au titre des services d’accompagnement
Bon de commande (pour les personnes morales de droit public ou de droit privé) ;
quittance de paiement pour réservation des infrastructures, équipements et services d’accompagnement.
Grille tarifaire :
118 000 FCFA pour la location de la salle ATACORA
94 400 FCFA pour la salle ZOU et la salle DONGA de 60 places
70 800 FCFA pour la salle COUFFO de 40 places ;
47 200 FCFA pour la salle OUEME de 20 places ;
41 300 FCFA pour la salle PLATEAU de 20 places ;
59 000 FCFA pour la salle MONO de 30 places ;
141 600 FCFA pour la salle COLLINES de 115 places ;
200 000 FCFA pour la salle BORGOU de 150 places ;
17 700 FCFA pour secrétariat ;
17 700 FCFA pour Vidéoprojecteur ;
136 000 FCFA pour le restaurant ATLANTIQUE de 100 places ;
200 000 FCFA pour le restaurant ALIBORI (à l’étage) de 150 places ;
120 000 FCFA pour l’esplanade LITTORAL 1 et 2 de 150 à 200 places ;
6 000 FCFA pour les dortoirs ventilés 01 place;
8 000 FCFA pour les dortoirs ventilés ;
15 000 FCFA pour les dortoirs climatisés ;
1 770 FCFA par personne pour le petit déjeuner et la pause-café simple ;
2 950 FCFA par personne pour la pause-café améliorée ;
4 130 FCFA par personne pour le cocktail ;
5 310 FCFA par personne pour le déjeuner ;
8 260 FCFA par personne pour le buffet."
